评分,评论内容
3,玩一会就开始发热  真无语了  不知道是不是次品
3,垃圾手机 发烫严重 才买一个月就降价几百
3,好垃圾的包装，回来都变形了，几千块的东西就这么随意的包
3,新手机就卡顿 打字触感很差 拍照也一般
3,严重怀疑是不是新机&hellip;
3,这么贵的东西，盒子太脏感觉像是很旧。产品是正品货屏幕是gh3
2,唉，还不到半个月就降价400元，这真是降价太快了，好坑
3,没到7天就降价了，客服说国补价格比这个低保价期内还不给保，真的是醉了。
3,旧机折抵就是个噱头，**，误导、欺诈消费者
3,京东发货和送货速度太慢，出库出了12个小时，非常讨厌京东快递
2,货收到了！遗憾的是不带充电器！还得另外购买！！！！！
2,盒子很脏，优惠券也是 买了第八天就降价了300块钱的优惠券，都是套路
2,感觉断触好严重啊 怎么会这样子呢
2,差评，才买21天就降了700
3,包装太差 质疑安全性
2,通知声音特小，系统有问题，16真垃圾
2,刚刚打开就有瑕疵，而且还是很大的两个白点
3,**号买的，刚过价保就降了600，真的是让人很不舒服，
2,一次令人心情难过的购物体验，阿三做的吗？品控差成这样
3,才买1天就跟我搞活动降700，价保才补80块钱。瞬间无语了。
3,商品降价太快 10 天降了 1300
3,刚买完钱就降价一千多 真的很服 而且晚上掉电特别快
3,包装也太简陋了。。。怀疑都是二手机，快递服务态度也很不好。其他暂时还没用
2,服务啥的都没话说 就是这刚过价保期就降500完全接受不了 找客服全是机器人回复
2,屏幕有点糊，颗粒感很强，电池不太耐用
2,这降价也降降的太快嘞  我9千多买的   才半个多月  就7999嘞
2,买完就降价&hellip;无语了&hellip;
3,手机没问题，但是必须给个差评，因为领了400的券竟然用不了！
3,以旧换新的释义不清不楚，让人极易产生误会。该项服务差评。
3,幸亏是自用，这包装也太脏了&hellip;改进一下吧
3,你们有遇到过新机非二手的打开后遇到多个陌生id的情况不？是不是二手的，但是又难退了
2,花一万多买的手机，送过来这么简单的包装，还是自营旗舰店，确实有点无语，第一次在京东给差评。
3,左上角返回键有延迟，这个体验感很不好！
2,苹果16pm的相机按键一点也不好，老是碰到相机按键，烦躁死了
2,垃圾的很，经常断触。而且蓝牙连接也不稳定
2,快递运输有点暴力 包装盒黑的黑的很脏 跟被人使用过的一样
3,就是没有想象那么好，最生气的是买完不到一个月降价500好生气
2,拿到货开心的打开一看，包装这么脏的吗，瞬间没心情了，无语死了
2,很无语，买来十多天降了一千，京东价保只有7天！一个安慰补贴都没有
2,买了两个 到货就便宜了五百  两个就相当于一千块 太六了
3,充电发热严重 信号垃圾 配置也是最差档
3,这次是我在京东最差的一次购物体验竟然会吧货昆山送到太仓去京东现在是一塌糊涂
3,垃圾LG屏，颗粒感太明显
2,买了就后悔，掉电速度太快了。返回键没有安卓的舒服
3,包装简直了，这也太环保了吧，盒子都是脏兮兮的，客服像人机
3,买贵了，降价太快了，
2,手机刚到 这包装真是差劲 大家自己看 希望机器没问题 这可是苹果呀
2,收到的手机用的LG 的屏幕，偏色严重，体验很差。
2,激活后发现外观有瑕疵，沟通无果，一次买卖，差评
3,产品性价比越来越低，平台佣金越来越高，导致消费者成本明显上升。
2,原以为双十二优惠活动减五百，收到的是演示机  意外吧，京东太会赚钱了
2,5月**日买的售价105999，5月18日发现售价9999，申请价保，结果没通过。体验极差。
3,不防水，根本不防水！！！！！掉池子里就进水了！！！！
3,一直在京东买电子产品，就这次没有仔细检查，大家收到货还是仔细简单一下吧，不然就像我一样自认倒霉。
2,客服一问三不知，差评
2,买了好多次了，这次盒子有破损，外观盒子还是黑的手印，福州仓发的，差评。。
3,京东的售后超级垃圾，千万要注意，有问题不给解决，。现在起诉了，准备等开庭
2,信号📶很差，还不如我的12 PRO MIX。
2,别的先不说，单纯价格方面同样的产品京东商城价格太乱了、价格不稳定。个人建议以后还是去实体店购买比较靠谱！！！
3,发货速度慢，快递在站点卡了一天多才发货！未能在预定时间内完成配送。plus会员找客服排队排半小时以上！客服体验非常差。
2,真的你们手机有打字很卡断触的感觉吗  pm16  好烦啊！
2,屏幕严重偏色，阴阳屏，晚上用手机简直瞎眼。
2,这么贵州的东西连充电头都不带?用手充吗？无语了
3,"包装有点旧感觉是二次销售 
使用感受就是断触特别严重
其他没啥的了"
3,拿到快递的时候天都塌了，快递盒瘪的，打开一看，果然有个印子，换货还得等&hellip;&hellip;
3,评论区都说断触，不信邪的我下单了到手果然很辣鸡！！！非常断触
3,京东的物流时效最近有点太拉了，以前次日上午到的，现在基本都是傍晚。。。。。。
3,很一般，最差的就是信号，其它还将就，反正不值这个价。
3,今天上午刚到的货，拿出来检查屏幕有划痕客户处理也很慢很敷衍
3,给老婆买的，12.10拍下只有500块钱的优惠，9499。12.13双十二过了以后可以叠加杭州补贴400，可以做到9099结果已经拆了。退也不能退，申请保价说政府补贴不能申请保价，心塞
3,刚从15promax换过来，16promax触摸不是很灵敏，还有就是降价活动太快了，刚买没多久又降价了
2,手机很烫感觉要炸了 游戏运行几分钟手机就发热发烫
3,商品有瑕疵，摄像头有灰尘。很不好的一次体验。
3,注意京东配送人员的素质，语气中透露不耐烦，我是购物的，不是欠你的，真是无语。
3,不要给爱回收，14pm 256 带 ac 报修才给 3500 的价格，还不如直接官网置换还能值 4200，坑蒙拐骗
2,你们回收不起可以别搞， 我请问你这个噪点你认真的吗？  直接扣三百我还不如去官方店买
2,续航太差，续航太差，断触，续航太差，，，，，，，。，。。买的时候考虑吧，，，，，，，，，续航太差，，。。。。。。。。。。。？？
2,京东的iPhone 是怎么回事，第一次买了手机盒是脏的，第二次买了手机盒子还是脏的。垃圾得不行
2,买了第二天就降价 买当天页面写着活动到6.4所以才买的 我以为起码这期间价格是一样的 不是不能接受降价 这种诈骗式降价真是没谁了👎🏻👎🏻👎🏻
3,3月8号买到了去年10月生产的手机，系统还是18.1！要不要这么坑
3,目前为止买过最贵的一个手机了，但是买了刚过保价的七天就降价了，你能信？我也是服了，只有七天的保价时间，我记得以前是30天呀？这是为什么呢？为什么要减少保价时间到七天呢？
3,屏幕是gvc的，电池是欣旺达的，首发都这样，有点失望
3,同时买了两个，好歹也是万元的东西，第一个就很好，第二个没包装没单号就送过来了！！！差评！
3,提升不大，这个拍照键很鸡肋 有什么用啊&hellip;
2,很差，呵呵无语了，盒子很脏还磕了，一点也不让人开心，商家也是敷衍了事真无语了，还好京东客服解决了
2,屏幕色差很大，建议还是去官网下单，这里下单了都退不了
3,东西先用着，但是我遇到的这次京东物流真的非常差！一颗老鼠屎！
3,我就问谁还敢买。。苹果的品质越来越差。。换了两次摄像头都有灰。。。真的无语。
3,这么大的黑手指印也太不严谨了&hellip;&hellip;第一印象就不好
2,撒情况，新手机一开机就发烫，用一会也发烫，很无语😓
3,京东有点垃圾啊，前天买的给400券，今天就变成600的券了，相当于降价200，但是还不能价保
3,外形外观：很一般，颜色差异好大，背面发白，难看
2,体验非常差，收到快递包装盒都被磕碰坏了，客服不给处理，买完就降价，客服不给退差价！非常差！
3,屏幕卡顿，人脸识别有时不灵，不戴眼镜的时候很难识别
2,我是真的服了啊，5.7号刚买的10号直接大降价，这不是把人当傻子坑啊，还好有七天保价，不然投诉都没用，苹果的包装盒真的是不想多说了，简陋的可怜到家了
2,手机包装盒有非常明显的地上摩擦的痕迹！快递包装十分简陋！非常容易造成内部手机的损伤！
2,还敢相信京东自营店吗 发美版给我 下单时候问客服说是中国大陆版 发货发L开头是美版 给我 不敢相信啊
2,收到时，包裹已打开，不是京东一贯的包装方式。手机包装盒的四角都有非常明显的磨损痕迹。
3,电池非常不耐用，早上充满电，一上午也没用，中午就剩73%
3,用了一段时间断触非常严重，不好用，还没之前的14pm好用
3,说实话电池真的不行我一天还是要冲两次电就正常的看视频，太水了
3,真是脑子进水了买这个，发热触摸不灵敏是通病，无线充电也不好用
3,先说物流，京东物流现在都不能满足2**时效了吗，再说机器，激活那叫一个慢，十分钟是有的，这是正常的吗？
2,很一般，很滑手，手感很一般，按键位置也处理的不好。
2,简直无力吐槽，这包装，真的太简陋了，我都有点怀疑，得不得把我自己买的手机换成了二手的了，破旧到不行了，差评
2,快递有点暴力，电话没打给我就往我们店里一放，很无语，，，
3,屏幕是gh3的，发绿挺严重的，换了一次屏幕还发绿。。。。。。
2,一次性购买两台，结果两台的外包装都是磕碰划痕。机子没有任何问题。包装上存在很大的问题。希望后续改进
3,好看没得说，但是我2025年1.1激活保修只到2025.12.1我是没懂的。店铺客服不太理人。明天我在问问苹果客服什么情况，要是二手机我要退货。
2,用了几天，就感觉电池不什么耐用，从华为转苹果真实感受，个人看法！
3,信号实在不好，反应还不如我13pm.用一个月出手了，赔大了
3,用过之后再来评价～毕竟很多线上买家说过买这么贵的东西买不好就会出问题，后续也会很麻烦，这还是第一次线上买手机，也是提心吊胆
2,换货了7次，瑕疵太多，大家收到手机注意检查后镜头是否有灰尘
3,手机没问题，只是，生产日期有点太久远了，25年5月买的竟然是24年**月生产的机器，实在没想到。。。苹果现在卖的这么糟么
2,开箱有划痕，有点出乎意料，封严的盒子到底啥情况，搞心态，不太愉快的一次购物
1,买完就各种券一直降价
1,买了4天降了200，不支持价保
1,买早了，没几天降300多还12期免息
1,有没有充电手机发烫的
1,一般般不满意 谨慎购买
1,刚拿到手一天就降150&hellip;真服了
1,买了不到一周就降价 也不退差价
1,也就那样吧差的没有意思
1,买到瑕疵机了大家谨慎购买
1,购买几天就有消费券，没得保价，亏死了
1,退货机，都不是我的苹果账号。
1,只保价7天，买来第9天就降价200。不开心🙁
1,一周降价2000没有处理解决
1,买完就降价，而且不是三星屏幕。
1,苹果的工艺是越来越不行了，
1,手机耗电很快 性能很差
1,买了第五天降价580，保价申请不了，牛的牛的
1,总体来说还是可以的不错
1,"真服了买了降价600
也不让退"
1,千万别以旧换新！价格虚高，下单后找毛病砍价
1,高低不给保价，24小时都没到&hellip;&hellip;
1,都是诈骗，货都没有收到就签收了
1,买完降三百，不知道有价保时间
1,可不能在网上买手机，手机总是出问题
1,刚到手2天就降价了，还说消费券不在价保范围
1,一下减价一千五 装糊涂 不给退差价
1,这才买多久，就卡卡的降
1,服务态度也差，外包中也破破烂烂
1,这个视频不是那么好像拍图片会发抖
1,每次都上当 当当不一样🐔
1,买完就掉价跟客服说话跟机器人似的
1,才买两天就降价，还不给保价，果然还是要多等等。
1,买了第二天降价不支持退差价也没有任何处理方式
1,买了一个月不到降价那么多也是绝了！
1,刚买完就掉价，价格保护
1,刚买就降价，不给补差价
1,买了1个月就降价了，还不给退差价，说过了保价
1,五星好评，非常好！想不到那么快就到了！
1,买完就降价，差了800，不靠谱
1,购买第二天降价，不给价补
1,手机有划痕不给更换和退货？
1,刚买不到半个月，掉了四五百块，也没有保价
1,刷个视频都会发烫是什么原因
1,刚买就降价，页面上写的7799我买的7999还不退差价
1,同样是618。买的价格不一样，还得是京东啊
1,送来有划痕，不给换，10天降价200元.不给补偿
1,你们多少钱买的啊 心态不好了
1,一过价保立刻降价500真有你的
1,买不到一个星期降价1200还不让补差价这就是京东吗😂
1,买贵了，不好用，京东价格降的有点离谱啊
1,有划痕找客服也不给处理，避雷一下吧
1,一买就降价 关键是第8天降价
1,不到一个月降价1k 给谁谁受得了
1,都可以 但是第四天降了 😧然后不给保价
1,刚买八天就降价，还不返差价。降了800多
1,第一次网上买就碰到这样的，大家谨慎购买
1,旗舰店包装都这样的吗
1,真倒霉啊  这么大的瑕疵
1,品控差质量差 买了个瑕疵换货后还是瑕疵
1,不靠谱，刚买几天就掉价600，买来8599
1,刚拆封就这样具体如下图，
1,同城配送第二天才送到，问客服客服找各种理由解释！
1,第二次了 依旧破烂不堪
1,不到一个星期就降价了，还不能保价，大家都不要当韭菜
1,被盗刷的，没收到货。可笑。
1,买完就降价，保价也没有用，不要买不要买！！！
1,买了不到一周就降价 而且不给价保
1,"一言难尽啊！
外形外观：换也是这样"
1,买了就降价，还不能申请价保
1,才买几天就降价，也没给保价，
1,上午到，晚上降价还不能保价
1,打开来居然有磕碰，这是翻新的吧。心态崩了。
1,保价期过一天就降了700 客服态度差
1,刚刚买就降价不给补差价
1,双十二才过几天就降价了
1,手机降价官方不给退差价
1,不能保价，买了三四天掉了三四百
1,使用途**现各种问题未得到解决
1,买完十几天 降价1300 价保期间降价700补不了
1,刚到手两天就降价，还不给保价
1,产品有瑕疵 拍照也模糊
1,一个月左右都便宜一千块
1,用了一段时间了是后封机吧有点那个唉倒霉
1,客服不处理我的投诉反馈
1,买了16pm  没隔10天降了一千3百多 不保价 等着投诉吧
1,一般，1月份买的10月份生产的，而且现在又优惠了
1,掉漆 还以为自营靠谱呢
1,手机不行，好软件都不适配，也不知道是不是正品
1,刚买优惠卷就降价？不给价格保护，客服态度差
1,半个月不到降五百 服了
1,价格买高了官网降价 不给保价
1,对快递小哥特别不满意😡
1,买完就降价，还不给保价
1,半个月不到，降价几百块，慎入
1,不咋地，买贵了不退差价
1,一买没几天就降价。还不能保价
1,买完就降价过了保价就降价！！！！！！
1,边框有划痕，不知道啥原因
1,有磕痕。客户不回复 不处理
1,手机收到了，今年5月20号买的，生产日期是上年八月
1,买完就降价也无法申请价保
1,包装破损 手机包装壳被压损。
1,后摄像玻璃里面有小白点灰尘
1,背板和边框有瑕疵，失望。
1,5.16买的，生产日期24年12月，库存很久的机器了。
1,12号下的单，现在还没用上，简直离谱
1,两天降价六百，京东，别人还敢在你这买东西吗
1,离谱，价保根本没用，没几天又降价500
1,买过来拆开有瑕疵，上面掉一块油漆
1,双**不是最便宜的时候！现在过了不到2月有降价了
1,刚买完就便宜200块钱 一定不要买他家的
1,买了就降价，还不能价保，客服也不处理。
1,第一次遇到各种奇葩问题
1,买完了没多久就降价 亏了500多块钱
1,刚买4天降价500  变相降价还没办法保价
1,买完降价，保价玩文字游戏不给保
1,买了半个月降价200多，唉，以后还是年货节买吧
1,被骗 到现在都没有收到货
1,怀疑手机有问题，下载软件都下载不了
1,12月底买的，还不到半个月，就降价400
1,别买，买了一天降100也不给处理666
1,比其他平台贵很多 不好不好
1,买完没多久突然降价了
1,买了不到半个月，降了1000多，没天理了
1,刚买几天 保价不保差劲
1,性价比很好，用起来手感不错～
1,几天降价五百 还不保价 ****
1,电池不耐用，怀疑是不是正版
1,刚买没几天就降那么多，以后不会在京东买手机了
1,还是国产手机好点，外国手机质量不行
1,降价不支持价保，建议线下去买更便宜
1,买几个苹果了，就这个苹果里面摄像头有灰尘不
1,买完就降价，保价也在玩文字游戏
1,上方轻微划痕，懒得退货了
1,才买十天就降价，真服了
1,刚买几天不到就降300.还不给补差价
1,买了刚过一个星期天就降价700
1,屏幕发绿还是建议实体店或者官网购买
1,服了，一号刚买，现在又降价了
1,刚买就降价也不退差价
1,又降价了还不给补差价
1,手机收到了，是正品。但是打字不灵敏不给退换
1,比其他渠道贵五六百，申请了售后，不让退货。
1,年前一个价，年后一个价，一点也客气，吃相好难看
1,狗日的，买没几天降这么多
1,买完之后400的券就能抢到到手亏300
1,第二次换货仍然是给我瑕疵品
1,现在发快递都少发 漏发
1,刚过价保就降价，还无法申请价保。摄像头有灰尘。
1,买了就降价， 保价根本没用
1,买了一周，降价800，退不了差价
1,九天降价七八百，还不能价保
1,客服人员服务差，不懂专业知识
1,刚到两天就降了三百，然后还不让价补
1,刚过7天无理由，立马从9300降价到7999
1,买了两天没到就降价，还不给价保，东扯西扯，
1,都没几天就降价了还不让保价
1,过了一周直接降价500 无敌了
1,手机买完就降价，还不能价保
1,购买不到十天降价五百多，而且不给保价
1,拍照有时候闪退。。扫码卡顿。
1,刚买两天就又降价，还没有价保
1,不到一个月就黑屏无法开机！
1,刚买没几天降价500，一分钱不给退！
1,刚过七天价保就降价，一个月不到持续降价，还不退差价，慎入
1,当时买，300消费券不给用，买完了消费券又上了，还不给保价
1,京东过了价保就开始降价，谨慎。
1,手机外观有划痕不给解决
1,才买几天就降价，还不确申请保价
1,价保期间降价不给返钱
1,刚拆封就用不了，手机卡都无法读取
1,买完就降价，价保时间过短
1,一点售后都没有 买完就掉价
1,刚买几天就降价，联系退差价也不退，服务真拉垮
1,"品控差，刚到手一天就降价100,还不给补差价"
1,才过2天降价500元不给退差价
1,屏幕有划痕，不给换，赔偿三百了事
1,七天无理由退货都是扯淡
1,签收后3天内就降价 还不给价保
1,为什么用着要发烫，收到外面没有保护模
1,手机容易发烫容易卡顿 用电快
1,一个月不到就白屏送修耽误事
1,买的第八天降了500多，商家不给补。
1,新手机到手就有一块水渍
1,后封机，上下封条颜色不一样，封条歪
1,包装简陋导致盒子被压坏，盒子又脏
1,买了没几天就降价了二百多 还不给价保 谁不难过
1,别买 保价过了就降价 还不如去官网。
1,近万的东西包装就这么脏兮兮的，污损的厉害.
1,回收价格比预估的低一半
1,买了就减价还不能价保
1,充电线用不了，一直没人处理
1,买了一个差的充不进电。耽误事情。
1,买回来有瑕疵，还突然降价
1,刚买完第一天就便宜100找客服不给申请补差价
1,一次糟糕的购买，外包装都摔成这样了
1,太好用了 被我老婆抢了
1,他妈的。买了次品。一直在推诿
1,刚过价保就降价520，送来盒子也脏的谁敢买🙂
1,到了的新机是没电的 客服是会踢皮球的
1,刚买几天就降价还不给保价
1,直接便宜50差价也不给退
1,双12还没有年货节优惠的唉
1,买完又降四百，不喜欢了，不香了
1,刚买不到一周就降价，还不给保价！
1,触屏不是很好 不知道为什么
1,15天内出问题可以换新机第16天出问题也不知道是不是就这样设置的
1,盒子各种磕碰污损，有差价也不提醒，过了几个小时就不给退
1,虚假宣传 刚买几天降价了
1,从安卓过来的，用不习惯
1,这到手才几天，又降价，割韭菜呢
1,"不建议购买
外形外观：外观有瑕疵"
1,手机差  客服更差 快递也差
1,京东的快递都这么烂了吗？
1,刚买没一个月就降价五百
1,刚买几天就降了，还是1000起步的，逗消费者玩呢
1,瑕疵机，不仔细看看看不出来
1,买了一个星期就降价300块。
1,刚开箱就发现，摄像头有磕碰，退货机
1,价保刚过期两天就搞活动降价，申请客服无法价保把客户当猴甩
1,4月份买的，到手加13299，现在居然**999？？？
1,我只能说看图吧，送来有磕碰，不推荐
1,从9600.到现在的8800掉价非常快！服了！
1,不肯退货，手机发热不行
1,穿过了还寄给我，大家要谨慎购买
1,有细微瑕疵 走流程又免费 懒得换来
1,买完就降价，还不退差价
1,等过7天价保再降价，京东是会钻漏洞的
1,买了半个月就降价了，背刺我
1,七天刚过就大幅降价，保价都保不了
1,刚买一个月就搞活动白白损失1000块
1,服务态度差 手机用一周就断触
1,刚买完几天就发个700元的券，几天亏700
1,还没拆封就降价还不给报价，狗 jd 早点倒闭吧
1,厉害了，买了9天降价1200不能保价
1,买完就降价 还不给报价！
1,重启TPlinkbe3600路由器出现关联不上
1,买了十天降价几百块，不给保价
1,质量差不到半个月出现死机
1,啥破玩意  8000块钱的东西 连个袋子都没有吗？
1,客服服务态度差 消费者权益保证不完善
1,还是别贪小便宜，尽量去买官网吧，全是灰
1,中奖了，买了个别人退货的👍🏻
1,续航不好 手机灵敏度不行
1,手机有问题，官方不给解决，又不退钱也不给换货
1,我真服了，刚用3天，就自动重启
1,买后就继续降价，谨防上当，不推荐。
1,刚买两天就降价，还不让补差价
1,后置摄像镜头里有灰尘
1,买了就就降价，商家还不给处理
1,本人未收到货，被诈骗下单，平台未处理。
1,手机有划痕也不给退货，店大欺客。
1,这价格简直掉的离谱，我这才买几天400大洋亏没了
1,手机边框缝隙有白色异物
1,说好的保价双十一，刚买就降价500
1,有些功能不太好用，再用用看吧
1,收到货有掉漆，虽然很小一块
1,新机就卡卡的，简直震惊
1,1号买的，9号双十二就降价，保价差一天
1,过了价保就几天就降五百，还不给价保
1,买了几天亏了600，还没地方投诉，尽量不要在京东买东西
1,快递态度差 都不接电话 速度慢
1,刚买就降价 7天内都不给补差价
1,手机屏幕有划痕，还不给我换，还不给我退，
1,镜头上有灰尘手机左下角还有黑点
1,买了没几天就降价了  有点亏而且会断触
1,刚买几天就降价，而且给价保才7天
1,昨天买的手机，7999元，今天降价200，还不能退差价，真的吐血了！
1,断触，左上角按着没反应
1,连个包装膜都没有，请问做手脚了吗？？？
1,相机打开黑瓶。建议官方买。
1,"苹果iphone16pro max比其他自营店贵400，
给的优惠卷不买手机还用不了，"
1,购买的产品可能是假的，无法退换，也不补差价。结婚
1,大家别买 我刚买回来就有划痕
1,外形外观：原装未开封未激活手机有划痕
1,半个月不到掉价好几百，还不能保价。。。。。。
1,这才买几天又降价，这价保就是个摆设
1,真的差啊这缝隙还有听筒网少一半
1,货已退，还继续扣钱，包装破损
1,即买即亏，下次买华为了，没好哪儿去，买完就降价！！
1,外形外观：破损严重还很脏
1,外形外观：后玻璃有划痕
1,就是买早了十几天，降价300块，😭
1,用了一个星期 感觉屏幕不灵敏
1,屏幕边缘断触，大家别买
1,有点套路 买时七天价保买完一天后变成15天
1,刚拿回来第八天，直接降价800多，666
1,不知道还以为买的二手手机呢
1,买完就降价 手机系统bug还多
1,刚买不久就降价700，把我当傻子整呢😅😅😅
1,花一万多买回来是个坏的
1,降价这么猛有点过分了，还不给价保。
1,边框收到有污渍，拍照屏幕闪一下。
1,外形外观：包装脏，不送货上门
1,还没开始用就给我卡bug，好手机
1,不好，刚买十天就降价700多。坑
1,刚买就降，你买个锤子
1,买回来有瑕疵不给换只补偿50 售后越做越不行❌
1,续航尿崩，更新掉基带变砖，苹果一生黑
1,刚开完就降了快1千啊
1,新问题。      新手机回来就充不起电
1,虚假保价，以后不会在京东买手机了
1,买了两天就降价，受不了
1,购买14天直接降价700块，可以的
1,刚买没几天就出现黑屏闪退等问题
1,买了三天降了五百，还不申请不了价保，
1,买完就降价了，不给退差价，客服态度差
1,开箱就有瑕疵 这不是二手机是什么？
1,不为别的，只为此前手机不给京东承诺的售后
1,售后不好，切发现屏幕有小道划痕
1,才多久，就降价，不划算，等等党赢麻了
1,一言难尽，山头夜夜吹角
1,优惠券不支持保价！买的时候客服不回复！申请不了
1,GH3的屏幕，还给我送错送去爱回收
1,这是新机？刚拆开就有瑕疵？
1,不到一个月就掉价500
1,商品外包装有点磕碰，
1,没关注到价格 点进来降价300然后过价保了。。。。
1,后镜头有灰 成这款手机的通病了
1,机器外观缺陷 不像是新机
1,刚过7天，就降价100！还不能保价！
1,拍照掉帧 售后不给处理 非要寄回检修
1,网络差加载慢，还没有旧款13好
1,"翻车了处理还很慢
外形外观：后玻璃裂纹"
1,有断触的情况，慎重购买
1,1号买的6号又降了300，不能价保
1,屏幕失灵，而且经常断触
1,刚买一个多星期就降价 还不让保价
1,包装破 客服差 换货费劲
1,手机不错，续航不咋地，也不是什么情况
1,里面苹果手机盒子还这么脏，这就是京东自营的品质。
1,中奖了，屏幕划痕摄像头划痕
1,没保障 手机续航不行不让退
1,物品没收到，与诈骗合伙团伙合作的
1,新机3天的效果、卡的屏幕不动
1,"我的手机出现好多问题
，客服都不理人"
1,买了不到一个月掉价了1000 价保就保七天 有什么用
1,京东可优惠9299到手 9479买贵了
1,"买完一个多月  降价800&hellip;&hellip; 
真可以啊"
1,买完第十天，刚超价保就降700元
1,刚买一天价格就差了700多，我申请保价就给了200，价格还回调
1,"手机声音小怎么调通话声音都小
手机不带原装膜"
1,半个月不到，降价几百块，慎入
1,沙壁一样，买的时候明明免息，分期还的时候，又要利息
1,买完5小时就降价.不要售后的可以买一买一个不吱声
1,涨价然后出优惠劵，真是小机灵鬼，
1,买了就降价，直接亏了1000块
1,服务态度极差，手机不好，盒子有破损，
1,收到货包装就是开封的，真的是一代不如一代
1,屏幕发绿 商家永远都是机器人回话
1,一想到买了一个礼拜后，刚过了价保期就降价，就是不爽
1,才购买几天就降价四百。还不保价。
1,呵呵，刚买不到1个月掉价了800块
1,有质量问题，客服不解决
1,一坨屎新机到手就有磕碰
1,也就这样和预想的有点区别
1,🌶︎🐔玩意，大过年的发这种货，我都不敢拆，浪费时间
1,买了两天降价900不符合价保，消费者出名冤种
1,心累，价保申请不了，优惠券不算降价，现在便宜700，就三天，服了
1,就是牛，买了十几天已经降了1000了
1,收到货盒子背面有油渍，相机键有白点划痕
1,买了没几天降价了，申请价保没用，找客服也没用
1,摄像头有灰尘，换了四次还是有灰尘，优秀啊
1,买了就降价800 保价没用 显示的价格是贵的
1,有划痕，换了还有，只能再换，哎&hellip;.
1,战损版的手机盒，又脏又烂。
1,买完不到一个月 降价两次 不给退差价
1,有时候突然之间就没有声音了
1,不保价， 不到半个月降价500
1,打开包装外壳破损 不想麻烦了
1,买完就降价，还不给保价，去死啊烂京东。
1,有划痕，难搞，开机一不能退换货
1,双12买的.才几天掉了400大洋一
1,没领优惠券不能补偿，这真是奇葩
1,掉价了，掉价了！气人！
1,上万的手机有瑕疵，不应该吧。
1,手机刚到从刚买的7天保价直接到15天还不给补
1,刚过保价立马减800
1,摄像头里有灰尘 客服也不正面回复
1,一周不到就降价，属实是让人挺寒心的
1,没法讲，有瑕疵照片还不显示
1,刚买7天就开始降价，刚好超过7天保价和退换货
1,1万多的手机用一个月就坏了。
1,刚买完就降价，真服了
1,过价保3天就降价。真狗
1,商品有瑕疵，摄像头里头有尘土
1,价格浮动大，客服服务态度差，慎入
1,才到货就降价400块
1,我数据线字母，不知道是不是假的
1,发烫，耗电快，便宜没好货，不要买
1,新买的苹果16手机无法开机。
1,七天后就降价，故意在过保七天就降价，还不给补差价
1,京东包装真的爆差，懒得喷
1,收到后镜头那里破损了一个地方
1,现场没有拆机验机，送来五分钟后发现边侧有磕痕，无法售后
1,这个手机来的时候包装破损，手机有摔磕碰
1,新手机修好就没电正常吗，自营应该是真的吧。
1,不喜欢京东平台东西，价格无优惠，有京东卡才考虑这买
1,外包装有污损，不给打开验货，只能退了
1,买了就一直在降价，价保过了一个小时才看到降价了
1,兄弟们，有掉漆瑕疵品，不知道是不是后封机，踩雷了
1,买完就降价，套路降，
1,买了也就半个月直接降五百，6
1,天天降价，手臂手机，老子真的服，手臂手机，手臂苹果
1,刚刚刷视频刷到三码合一，这标歪的我是翻车了吗
1,快递员强制要求我拆封👎👎
1,特地选的官方自营店 有瑕疵 人家不予理会
1,这才几天又降价了，买了就降价，这一手玩得真好！
1,"懒得跟他扯皮了
别在京东买"
1,买了过了价保就掉价700
1,为什么是单卡？？？？包装盒还脏脏的有磕碰
1,手机买来有各种各样的小问题，大家不要买
1,刚没买几天就降价750多
1,那么贵重的物品，包装简单，破破烂烂的。。。
1,商家特别好，而且给我赠送了两个充电头，
1,1号买的，6号就降价了，才买5天，有没有通知降价，搞笑，然后也不给补
1,一过7天保价就降价250
1,商品有问题。重新换了一个盒子也是脏的
1,才过了没几天就降价500，也不退差价，冤大头
1,保驾套路多，京东服务现在巨差。用了七八年京东，现在感觉服务巨拉胯。
1,这就是京东自营店的品质，买个新手机给发个脏兮兮，发货前也不检查
1,商品有瑕疵 商家拖时间不给退货
1,新买的手机用了一个月不到摄像头就坏了
1,客服说的三天补够结果不能，现在踢皮球
1,充电口那边有三个小黑点 不仔细看不出来
1,不到一个月降500还不能保价！已经打01012345投诉了
1,有缝隙残次品做好货卖
1,不好，屏幕上有一道划痕
1,"客服不管事
有事就给发链接"
1,现在手机出了问题，没人管，挺好🙂
1,一次出现手机到手包装都是拆过的脏的
1,体验感不好，开机更新就死机
1,什么东西发过来一个拆开的旧货
1,外观有划痕且不给处理。
1,客服一塌糊涂 什么都不懂 浪费我时间  差点退货。
1,新手机外壳和旧手机没两样
1,劝大家还是去店里买吧 ！！！屏幕有划痕
1,一直转圈 电池健康一直打不开 真的吐了
1,发了两次都是瑕疵机，不给退换
1,买了就降价，不给价保
1,买了没有几天降价500没有赔付
1,触屏不好使，信号不好，输入法不好使
1,刚买，到期最后一天降价五百，申请不通过
1,"买了没到几天就降价了 
手机不是特别流畅"
1,不太好使：还是华为牛：好后悔：买错了
1,新机刚拆开屏幕上就有划痕
1,补贴个P，买完就降价。
1,喇叭听筒破音，没给解决方案
